GameID,AchievementID,Name,Description
117,4280,Unknown Achievement #4280,Placeholder for unknown achievement with ID 4280 in game 117.
118,5245,Unknown Achievement #5245,Placeholder for unknown achievement with ID 5245 in game 118.
87,7924,Unknown Achievement #7924,Placeholder for unknown achievement with ID 7924 in game 87.
142,7299,Unknown Achievement #7299,Placeholder for unknown achievement with ID 7299 in game 142.
29,9825,Unknown Achievement #9825,Placeholder for unknown achievement with ID 9825 in game 29.
67,8404,Unknown Achievement #8404,Placeholder for unknown achievement with ID 8404 in game 67.
110,5372,Unknown Achievement #5372,Placeholder for unknown achievement with ID 5372 in game 110.
4,3158,Unknown Achievement #3158,Placeholder for unknown achievement with ID 3158 in game 4.
114,2692,Unknown Achievement #2692,Placeholder for unknown achievement with ID 2692 in game 114.
171,5893,Unknown Achievement #5893,Placeholder for unknown achievement with ID 5893 in game 171.
184,5381,Unknown Achievement #5381,Placeholder for unknown achievement with ID 5381 in game 184.
50,6978,Unknown Achievement #6978,Placeholder for unknown achievement with ID 6978 in game 50.
178,7561,Unknown Achievement #7561,Placeholder for unknown achievement with ID 7561 in game 178.
105,4199,Unknown Achievement #4199,Placeholder for unknown achievement with ID 4199 in game 105.
38,3750,Unknown Achievement #3750,Placeholder for unknown achievement with ID 3750 in game 38.
16,2171,Unknown Achievement #2171,Placeholder for unknown achievement with ID 2171 in game 16.
71,5570,Unknown Achievement #5570,Placeholder for unknown achievement with ID 5570 in game 71.
159,6852,Unknown Achievement #6852,Placeholder for unknown achievement with ID 6852 in game 159.
80,5114,Unknown Achievement #5114,Placeholder for unknown achievement with ID 5114 in game 80.
146,8779,Unknown Achievement #8779,Placeholder for unknown achievement with ID 8779 in game 146.
119,9644,Unknown Achievement #9644,Placeholder for unknown achievement with ID 9644 in game 119.
115,2795,Unknown Achievement #2795,Placeholder for unknown achievement with ID 2795 in game 115.
161,1051,Unknown Achievement #1051,Placeholder for unknown achievement with ID 1051 in game 161.
88,2459,Unknown Achievement #2459,Placeholder for unknown achievement with ID 2459 in game 88.
99,7497,Unknown Achievement #7497,Placeholder for unknown achievement with ID 7497 in game 99.
101,3430,Unknown Achievement #3430,Placeholder for unknown achievement with ID 3430 in game 101.
160,7656,Unknown Achievement #7656,Placeholder for unknown achievement with ID 7656 in game 160.
39,7725,Unknown Achievement #7725,Placeholder for unknown achievement with ID 7725 in game 39.
161,1860,Unknown Achievement #1860,Placeholder for unknown achievement with ID 1860 in game 161.
66,8316,Unknown Achievement #8316,Placeholder for unknown achievement with ID 8316 in game 66.
10,6259,Unknown Achievement #6259,Placeholder for unknown achievement with ID 6259 in game 10.
16,4973,Unknown Achievement #4973,Placeholder for unknown achievement with ID 4973 in game 16.
147,1634,Unknown Achievement #1634,Placeholder for unknown achievement with ID 1634 in game 147.
3,8021,Unknown Achievement #8021,Placeholder for unknown achievement with ID 8021 in game 3.
167,2002,Unknown Achievement #2002,Placeholder for unknown achievement with ID 2002 in game 167.
197,6654,Unknown Achievement #6654,Placeholder for unknown achievement with ID 6654 in game 197.
21,5540,Unknown Achievement #5540,Placeholder for unknown achievement with ID 5540 in game 21.
4,6297,Unknown Achievement #6297,Placeholder for unknown achievement with ID 6297 in game 4.
28,7504,Unknown Achievement #7504,Placeholder for unknown achievement with ID 7504 in game 28.
167,2121,Unknown Achievement #2121,Placeholder for unknown achievement with ID 2121 in game 167.
194,3342,Unknown Achievement #3342,Placeholder for unknown achievement with ID 3342 in game 194.
161,4519,Unknown Achievement #4519,Placeholder for unknown achievement with ID 4519 in game 161.
78,7199,Unknown Achievement #7199,Placeholder for unknown achievement with ID 7199 in game 78.
68,1328,Unknown Achievement #1328,Placeholder for unknown achievement with ID 1328 in game 68.
65,7127,Unknown Achievement #7127,Placeholder for unknown achievement with ID 7127 in game 65.
198,9200,Unknown Achievement #9200,Placeholder for unknown achievement with ID 9200 in game 198.
81,7768,Unknown Achievement #7768,Placeholder for unknown achievement with ID 7768 in game 81.
197,4708,Unknown Achievement #4708,Placeholder for unknown achievement with ID 4708 in game 197.
10,2451,Unknown Achievement #2451,Placeholder for unknown achievement with ID 2451 in game 10.
59,3516,Unknown Achievement #3516,Placeholder for unknown achievement with ID 3516 in game 59.
191,3424,Unknown Achievement #3424,Placeholder for unknown achievement with ID 3424 in game 191.
20,9546,Unknown Achievement #9546,Placeholder for unknown achievement with ID 9546 in game 20.
195,2541,Unknown Achievement #2541,Placeholder for unknown achievement with ID 2541 in game 195.
65,1356,Unknown Achievement #1356,Placeholder for unknown achievement with ID 1356 in game 65.
110,6139,Unknown Achievement #6139,Placeholder for unknown achievement with ID 6139 in game 110.
65,5670,Unknown Achievement #5670,Placeholder for unknown achievement with ID 5670 in game 65.
166,5658,Unknown Achievement #5658,Placeholder for unknown achievement with ID 5658 in game 166.
5,4516,Unknown Achievement #4516,Placeholder for unknown achievement with ID 4516 in game 5.
10,9362,Unknown Achievement #9362,Placeholder for unknown achievement with ID 9362 in game 10.
195,7823,Unknown Achievement #7823,Placeholder for unknown achievement with ID 7823 in game 195.
68,5688,Unknown Achievement #5688,Placeholder for unknown achievement with ID 5688 in game 68.
143,4421,Unknown Achievement #4421,Placeholder for unknown achievement with ID 4421 in game 143.
175,3271,Unknown Achievement #3271,Placeholder for unknown achievement with ID 3271 in game 175.
18,9048,Unknown Achievement #9048,Placeholder for unknown achievement with ID 9048 in game 18.
178,1624,Unknown Achievement #1624,Placeholder for unknown achievement with ID 1624 in game 178.
159,1798,Unknown Achievement #1798,Placeholder for unknown achievement with ID 1798 in game 159.
24,3510,Unknown Achievement #3510,Placeholder for unknown achievement with ID 3510 in game 24.
109,5202,Unknown Achievement #5202,Placeholder for unknown achievement with ID 5202 in game 109.
169,6680,Unknown Achievement #6680,Placeholder for unknown achievement with ID 6680 in game 169.
144,4474,Unknown Achievement #4474,Placeholder for unknown achievement with ID 4474 in game 144.
22,5619,Unknown Achievement #5619,Placeholder for unknown achievement with ID 5619 in game 22.
42,2778,Unknown Achievement #2778,Placeholder for unknown achievement with ID 2778 in game 42.
87,1371,Unknown Achievement #1371,Placeholder for unknown achievement with ID 1371 in game 87.
26,8636,Unknown Achievement #8636,Placeholder for unknown achievement with ID 8636 in game 26.
68,4553,Unknown Achievement #4553,Placeholder for unknown achievement with ID 4553 in game 68.
169,1285,Unknown Achievement #1285,Placeholder for unknown achievement with ID 1285 in game 169.
87,8037,Unknown Achievement #8037,Placeholder for unknown achievement with ID 8037 in game 87.
73,2978,Unknown Achievement #2978,Placeholder for unknown achievement with ID 2978 in game 73.
171,2619,Unknown Achievement #2619,Placeholder for unknown achievement with ID 2619 in game 171.
58,1687,Unknown Achievement #1687,Placeholder for unknown achievement with ID 1687 in game 58.
101,5350,Unknown Achievement #5350,Placeholder for unknown achievement with ID 5350 in game 101.
126,4731,Unknown Achievement #4731,Placeholder for unknown achievement with ID 4731 in game 126.
146,3198,Unknown Achievement #3198,Placeholder for unknown achievement with ID 3198 in game 146.
22,6682,Unknown Achievement #6682,Placeholder for unknown achievement with ID 6682 in game 22.
23,3091,Unknown Achievement #3091,Placeholder for unknown achievement with ID 3091 in game 23.
46,9023,Unknown Achievement #9023,Placeholder for unknown achievement with ID 9023 in game 46.
203,7727,Unknown Achievement #7727,Placeholder for unknown achievement with ID 7727 in game 203.
167,6475,Unknown Achievement #6475,Placeholder for unknown achievement with ID 6475 in game 167.
180,3374,Unknown Achievement #3374,Placeholder for unknown achievement with ID 3374 in game 180.
108,9858,Unknown Achievement #9858,Placeholder for unknown achievement with ID 9858 in game 108.
33,5080,Unknown Achievement #5080,Placeholder for unknown achievement with ID 5080 in game 33.
137,8926,Unknown Achievement #8926,Placeholder for unknown achievement with ID 8926 in game 137.
76,8500,Unknown Achievement #8500,Placeholder for unknown achievement with ID 8500 in game 76.
23,7689,Unknown Achievement #7689,Placeholder for unknown achievement with ID 7689 in game 23.
27,9706,Unknown Achievement #9706,Placeholder for unknown achievement with ID 9706 in game 27.
147,4135,Unknown Achievement #4135,Placeholder for unknown achievement with ID 4135 in game 147.
28,8175,Unknown Achievement #8175,Placeholder for unknown achievement with ID 8175 in game 28.
87,5377,Unknown Achievement #5377,Placeholder for unknown achievement with ID 5377 in game 87.
157,7714,Unknown Achievement #7714,Placeholder for unknown achievement with ID 7714 in game 157.
118,4905,Unknown Achievement #4905,Placeholder for unknown achievement with ID 4905 in game 118.
133,7343,Unknown Achievement #7343,Placeholder for unknown achievement with ID 7343 in game 133.
33,3579,Unknown Achievement #3579,Placeholder for unknown achievement with ID 3579 in game 33.
206,5640,Unknown Achievement #5640,Placeholder for unknown achievement with ID 5640 in game 206.
160,3405,Unknown Achievement #3405,Placeholder for unknown achievement with ID 3405 in game 160.
189,6371,Unknown Achievement #6371,Placeholder for unknown achievement with ID 6371 in game 189.
113,1943,Unknown Achievement #1943,Placeholder for unknown achievement with ID 1943 in game 113.
17,1975,Unknown Achievement #1975,Placeholder for unknown achievement with ID 1975 in game 17.
88,1634,Unknown Achievement #1634,Placeholder for unknown achievement with ID 1634 in game 88.
33,5923,Unknown Achievement #5923,Placeholder for unknown achievement with ID 5923 in game 33.
28,4877,Unknown Achievement #4877,Placeholder for unknown achievement with ID 4877 in game 28.
187,2469,Unknown Achievement #2469,Placeholder for unknown achievement with ID 2469 in game 187.
185,1665,Unknown Achievement #1665,Placeholder for unknown achievement with ID 1665 in game 185.
59,6228,Unknown Achievement #6228,Placeholder for unknown achievement with ID 6228 in game 59.
103,4624,Unknown Achievement #4624,Placeholder for unknown achievement with ID 4624 in game 103.
11,6112,Unknown Achievement #6112,Placeholder for unknown achievement with ID 6112 in game 11.
50,4601,Unknown Achievement #4601,Placeholder for unknown achievement with ID 4601 in game 50.
83,7863,Unknown Achievement #7863,Placeholder for unknown achievement with ID 7863 in game 83.
69,9124,Unknown Achievement #9124,Placeholder for unknown achievement with ID 9124 in game 69.
54,1076,Unknown Achievement #1076,Placeholder for unknown achievement with ID 1076 in game 54.
27,9692,Unknown Achievement #9692,Placeholder for unknown achievement with ID 9692 in game 27.
140,1442,Unknown Achievement #1442,Placeholder for unknown achievement with ID 1442 in game 140.
152,7808,Unknown Achievement #7808,Placeholder for unknown achievement with ID 7808 in game 152.
21,3022,Unknown Achievement #3022,Placeholder for unknown achievement with ID 3022 in game 21.
2,3045,Unknown Achievement #3045,Placeholder for unknown achievement with ID 3045 in game 2.
52,3608,Unknown Achievement #3608,Placeholder for unknown achievement with ID 3608 in game 52.
111,6770,Unknown Achievement #6770,Placeholder for unknown achievement with ID 6770 in game 111.
63,9016,Unknown Achievement #9016,Placeholder for unknown achievement with ID 9016 in game 63.
127,1848,Unknown Achievement #1848,Placeholder for unknown achievement with ID 1848 in game 127.
25,2017,Unknown Achievement #2017,Placeholder for unknown achievement with ID 2017 in game 25.
23,8350,Unknown Achievement #8350,Placeholder for unknown achievement with ID 8350 in game 23.
147,3380,Unknown Achievement #3380,Placeholder for unknown achievement with ID 3380 in game 147.
104,8608,Unknown Achievement #8608,Placeholder for unknown achievement with ID 8608 in game 104.
47,1250,Unknown Achievement #1250,Placeholder for unknown achievement with ID 1250 in game 47.
126,5673,Unknown Achievement #5673,Placeholder for unknown achievement with ID 5673 in game 126.
101,2716,Unknown Achievement #2716,Placeholder for unknown achievement with ID 2716 in game 101.
